ano,mes,cbo4,mov,n,sal_medio
2023,1,7161,adm,42,2254.62
2023,1,7161,deslig,48,2085.44
2023,1,7162,adm,66,2236.6
2023,1,7162,deslig,39,2081.38
2023,1,7163,adm,273,1953.94
2023,1,7163,deslig,259,1982.89
2023,1,7164,adm,1239,2246.75
2023,1,7164,deslig,557,2205.78
2023,1,7165,adm,677,2229.97
2023,1,7165,deslig,613,3868.44
2023,1,7166,adm,2051,3457.04
2023,1,7166,deslig,1560,2542.88
2023,1,7170,adm,16514,2901.01
2023,1,7170,deslig,12322,2272.69
2023,1,7201,adm,226,8991.0
2023,1,7201,deslig,109,4735.19
2023,1,7202,adm,56,4876.55
2023,1,7202,deslig,65,7248.46
2023,1,7211,adm,193,5601.02
2023,1,7211,deslig,210,14454.29
2023,1,7212,adm,1386,2408.51
2023,1,7212,deslig,1332,3284.0
2023,1,7213,adm,192,2217.42
2023,1,7213,deslig,168,2295.72
2023,1,7214,adm,581,2842.06
2023,1,7214,deslig,487,3777.65
2023,1,7221,adm,26,2153.1
2023,1,7221,deslig,45,2122.68
2023,1,7222,adm,328,1994.55
2023,1,7222,deslig,291,2158.81
2023,1,7223,adm,94,2205.43
2023,1,7223,deslig,103,2309.14
2023,1,7224,adm,29,2124.4
2023,1,7224,deslig,34,2853.32
2023,1,7231,adm,93,1886.81
2023,1,7231,deslig,39,2072.77
2023,1,7232,adm,135,2091.8
2023,1,7232,deslig,146,2262.54
2023,1,7233,adm,957,2745.03
2023,1,7233,deslig,739,3026.82
2023,1,7241,adm,1721,5445.96
2023,1,7241,deslig,1436,3471.3
2023,1,7242,adm,2868,9635.9
2023,1,7242,deslig,1777,4951.64
2023,1,7243,adm,3582,13598.44
2023,1,7243,deslig,2445,8081.21
2023,1,7244,adm,3293,12377.27
2023,1,7244,deslig,2148,6979.95
2023,1,7245,adm,399,3235.34
2023,1,7245,deslig,432,5351.02
2023,1,7246,adm,11,2089.99
2023,1,7246,deslig,7,2703.33
2023,1,7250,adm,404,3727.59
2023,1,7250,deslig,318,2581.09
2023,1,7251,adm,580,2409.45
2023,1,7251,deslig,439,3035.64
2023,1,7252,adm,908,9721.65
2023,1,7252,deslig,629,5098.98
2023,1,7253,adm,46,2220.49
2023,1,7253,deslig,49,2622.88
2023,1,7254,adm,33,2879.37
2023,1,7254,deslig,31,3131.33
2023,1,7255,adm,127,2363.43
2023,1,7255,deslig,124,2773.39
2023,1,7256,adm,10,2374.44
2023,1,7256,deslig,9,2815.62
2023,1,7257,adm,232,2293.37
2023,1,7257,deslig,220,2231.14
2023,1,7301,adm,71,4803.45
2023,1,7301,deslig,71,4505.81
2023,1,7311,adm,1159,2537.9
2023,1,7311,deslig,1225,3462.65
2023,1,7312,adm,53,1530.82
2023,1,7312,deslig,55,1581.29
2023,1,7313,adm,482,1673.69
2023,1,7313,deslig,422,1750.25
2023,1,7321,adm,1057,2352.82
2023,1,7321,deslig,1319,2561.18
2023,1,7401,deslig,5,6527.73
2023,1,7411,adm,97,15754.49
2023,1,7411,deslig,74,2399.33
2023,1,7421,adm,14,1921.56
2023,1,7421,deslig,16,1881.73
2023,1,7501,adm,1,1980.4
2023,1,7502,adm,1,2580.6
2023,1,7502,deslig,1,3815.46
2023,1,7510,adm,20,1742.2
2023,1,7510,deslig,13,1494.12
2023,1,7511,adm,94,1748.67
2023,1,7511,deslig,81,1930.6
2023,1,7521,deslig,10,2712.39
2023,1,7522,adm,50,2061.7
2023,1,7522,deslig,52,2040.71
2023,1,7523,adm,304,4780.87
2023,1,7523,deslig,401,2931.07
2023,1,7524,adm,15,2057.77
2023,1,7524,deslig,27,2420.95
2023,1,7601,adm,30,2844.0
2023,1,7601,deslig,40,3320.31
2023,1,7602,adm,1,4000.0
2023,1,7603,adm,59,2747.1
2023,1,7603,deslig,78,2866.1
2023,1,7604,adm,33,3174.95
2023,1,7604,deslig,27,3098.02
2023,1,7605,adm,19,2381.66
2023,1,7605,deslig,11,3285.65
2023,1,7606,adm,12,4429.39
2023,1,7606,deslig,20,4300.6
2023,1,7610,adm,193,1631.87
2023,1,7610,deslig,246,6225.25
2023,1,7611,adm,15,1597.81
2023,1,7611,deslig,7,1555.56
2023,1,7612,adm,102,1679.87
2023,1,7612,deslig,118,1858.55
2023,1,7613,adm,250,1934.16
2023,1,7613,deslig,245,2169.35
2023,1,7614,adm,219,1778.9
2023,1,7614,deslig,202,6517.62
2023,1,7618,adm,189,1614.09
2023,1,7618,deslig,181,1747.91
2023,1,7620,adm,55,1624.0
2023,1,7620,deslig,50,1651.95
2023,1,7621,adm,14,1760.81
2023,1,7621,deslig,7,1758.27
2023,1,7622,adm,21,2196.47
2023,1,7622,deslig,15,2221.21
2023,1,7623,adm,23,1781.96
2023,1,7623,deslig,7,2174.31
2023,1,7630,adm,327,1855.85
2023,1,7630,deslig,302,1856.63
2023,1,7631,adm,1467,1600.31
2023,1,7631,deslig,1379,1651.57
2023,1,7632,adm,2054,1882.62
2023,1,7632,deslig,1971,1949.05
2023,1,7633,adm,347,1729.64
2023,1,7633,deslig,334,1730.09
2023,1,7640,adm,239,1707.82
2023,1,7640,deslig,135,1662.22
2023,1,7641,adm,528,1729.17
2023,1,7641,deslig,286,1721.66
2023,1,7642,adm,300,1924.05
2023,1,7642,deslig,244,1928.91
2023,1,7643,adm,198,1866.58
2023,1,7643,deslig,118,1758.65
2023,1,7650,adm,18,1572.47
2023,1,7650,deslig,17,1606.77
2023,1,7651,adm,40,1861.66
2023,1,7651,deslig,53,1929.45
2023,1,7652,adm,129,1890.88
2023,1,7652,deslig,214,4174.12
2023,1,7653,adm,32,1742.33
2023,1,7653,deslig,39,1760.68
2023,1,7654,adm,40,1614.66
2023,1,7654,deslig,29,1748.76
2023,1,7661,adm,178,2382.47
2023,1,7661,deslig,165,2496.69
2023,1,7662,adm,321,2497.62
2023,1,7662,deslig,291,2760.81
2023,1,7663,adm,450,3189.55
2023,1,7663,deslig,405,2262.87
2023,1,7664,adm,36,1603.77
2023,1,7664,deslig,48,2338.72
2023,1,7681,adm,22,1943.81
2023,1,7681,deslig,35,1895.16
2023,1,7682,adm,3,1828.0
2023,1,7682,deslig,10,2021.98
2023,1,7683,adm,283,1888.64
2023,1,7683,deslig,99,1746.64
2023,1,7686,adm,16,1737.91
2023,1,7686,deslig,9,2348.88
2023,1,7687,adm,4,1727.64
2023,1,7687,deslig,5,1709.48
2023,1,7701,adm,60,3251.28
2023,1,7701,deslig,52,3256.48
2023,1,7711,adm,858,2084.72
2023,1,7711,deslig,922,2106.72
2023,1,7721,adm,122,1703.93
2023,1,7721,deslig,119,1769.53
2023,1,7731,adm,121,1721.78
2023,1,7731,deslig,195,1765.22
2023,1,7732,adm,13,2008.06
2023,1,7732,deslig,10,1890.25
2023,1,7733,adm,123,2043.93
2023,1,7733,deslig,151,2016.71
2023,1,7734,adm,19,2400.7
2023,1,7734,deslig,25,2136.92
2023,1,7735,adm,35,1906.09
2023,1,7735,deslig,38,2471.96
2023,1,7741,adm,519,5954.4
2023,1,7741,deslig,575,3681.92
2023,1,7751,adm,35,2252.32
2023,1,7751,deslig,28,1993.14
2023,1,7764,adm,15,1817.5
2023,1,7764,deslig,11,1648.22
2023,1,7772,adm,5,1745.82
2023,1,7772,deslig,5,2467.71
2023,1,7801,adm,25,3226.02
2023,1,7801,deslig,14,3207.02
2023,1,7811,adm,11,2988.03
2023,1,7811,deslig,6,4482.84
2023,1,7813,adm,17,2040.28
2023,1,7813,deslig,3,2794.5
2023,1,7817,adm,11,1643.29
2023,1,7817,deslig,10,2003.65
2023,1,7821,adm,437,7808.11
2023,1,7821,deslig,305,5500.0
2023,1,7822,adm,1234,2533.82
2023,1,7822,deslig,1361,3010.29
2023,1,7823,adm,3103,2057.02
2023,1,7823,deslig,3607,2212.37
2023,1,7824,adm,1633,3081.82
2023,1,7824,deslig,1599,3290.32
2023,1,7825,adm,9663,2827.78
2023,1,7825,deslig,9372,3612.52
2023,1,7826,adm,50,1683.2
2023,1,7826,deslig,26,2328.02
2023,1,7827,adm,59,1728.94
2023,1,7827,deslig,51,2183.54
2023,1,7828,adm,9,2070.84
2023,1,7828,deslig,6,2126.03
2023,1,7831,adm,145,1860.99
2023,1,7831,deslig,132,1921.68
2023,1,7832,adm,6328,1761.95
2023,1,7832,deslig,7457,1725.62
2023,1,7841,adm,3895,1578.64
2023,1,7841,deslig,4224,1762.08
2023,1,7842,adm,19109,2126.41
2023,1,7842,deslig,15876,2429.11
2023,1,7911,adm,15,1780.75
2023,1,7911,deslig,13,1581.38
2023,1,8101,adm,30,6378.44
2023,1,8101,deslig,28,7116.33
2023,1,8102,adm,29,3748.43
2023,1,8102,deslig,26,4531.51
2023,1,8103,adm,10,8303.03
2023,1,8103,deslig,13,8704.05
2023,1,8110,adm,22,2343.34
2023,1,8110,deslig,25,4467.86
2023,1,8111,adm,93,2079.1
2023,1,8111,deslig,166,2711.94
2023,1,8112,adm,3,2586.01
2023,1,8112,deslig,2,5008.24
2023,1,8113,adm,16,2022.95
2023,1,8113,deslig,16,36902.28
2023,1,8114,adm,33,2299.32
2023,1,8114,deslig,27,32800.0
2023,1,8115,adm,13,4250.43
2023,1,8115,deslig,4,4845.69
2023,1,8116,adm,14,1771.96
2023,1,8116,deslig,15,2308.88
2023,1,8117,adm,891,2775.41
2023,1,8117,deslig,777,2342.91
2023,1,8118,adm,174,2342.55
2023,1,8118,deslig,92,2331.2
2023,1,8121,adm,1,1877.0
2023,1,8121,deslig,3,2278.34
2023,1,8131,adm,519,2246.74
2023,1,8131,deslig,433,2464.77
2023,1,8181,adm,389,3808.9
2023,1,8181,deslig,290,3802.58
2023,1,8201,adm,5,4289.5
2023,1,8201,deslig,2,6050.5
2023,1,8202,adm,21,4541.16
2023,1,8202,deslig,31,5481.1
2023,1,8211,adm,29,2003.18
2023,1,8211,deslig,25,2140.58
2023,1,8212,adm,61,3550.79
2023,1,8212,deslig,63,2430.55
2023,1,8213,adm,83,6630.04
2023,1,8213,deslig,62,10239.51
2023,1,8214,adm,703,2164.48
2023,1,8214,deslig,608,2210.24
2023,1,8221,adm,28,2454.24
2023,1,8221,deslig,14,2444.74
2023,1,8231,adm,7,2311.7
2023,1,8231,deslig,21,2886.73
2023,1,8232,adm,72,2059.44
2023,1,8232,deslig,71,2328.93
2023,1,8233,adm,211,1869.98
2023,1,8233,deslig,221,1911.64
2023,1,8281,adm,102,1801.63
2023,1,8281,deslig,159,1818.93
2023,1,8301,adm,8,5358.15
2023,1,8301,deslig,6,5473.83
2023,1,8311,adm,23,2722.5
2023,1,8311,deslig,25,2567.7
2023,1,8321,adm,69,2339.88
2023,1,8321,deslig,103,2571.68
2023,1,8331,adm,102,2063.18
2023,1,8331,deslig,127,2097.56
2023,1,8332,adm,32,1644.12
2023,1,8332,deslig,39,1667.13
2023,1,8401,adm,72,3880.09
2023,1,8401,deslig,87,15118.44
2023,1,8411,adm,25,2113.47
2023,1,8411,deslig,34,2081.4
2023,1,8412,adm,2,2875.14
2023,1,8412,deslig,1,1795.0
2023,1,8413,adm,61,7787.18
2023,1,8413,deslig,48,9642.41
2023,1,8414,adm,636,1685.86
2023,1,8414,deslig,649,1763.12
2023,1,8415,adm,86,1894.28
2023,1,8415,deslig,66,3321.9
2023,1,8416,adm,4,1743.06
2023,1,8416,deslig,5,2649.11
2023,1,8417,adm,39,1888.34
2023,1,8417,deslig,59,14422.41
2023,1,8418,adm,143,1951.8
2023,1,8418,deslig,195,2335.08
2023,1,8421,adm,3,1741.66
2023,1,8421,deslig,16,1650.17
2023,1,8481,adm,35,1716.46
2023,1,8481,deslig,66,1903.78
2023,1,8482,adm,17,1831.04
2023,1,8482,deslig,8,1943.05
2023,1,8483,adm,1274,2023.83
2023,1,8483,deslig,1473,2035.23
2023,1,8484,adm,30,1843.49
2023,1,8484,deslig,18,2374.21
2023,1,8485,adm,3457,1835.84
2023,1,8485,deslig,4377,1904.3
2023,1,8486,adm,2,1786.31
2023,1,8486,deslig,2,1786.31
2023,1,8601,adm,45,5136.23
2023,1,8601,deslig,59,4649.0
2023,1,8611,adm,16,2625.24
2023,1,8611,deslig,18,2007.81
2023,1,8612,adm,11,4018.2
2023,1,8612,deslig,2,5700.77
2023,1,8621,adm,1443,2117.03
2023,1,8621,deslig,1297,5657.62
2023,1,8622,adm,5,3047.6
2023,1,8622,deslig,15,2403.2
2023,1,8623,adm,105,2104.64
2023,1,8623,deslig,65,2322.34
2023,1,8624,adm,8,1940.02
2023,1,8624,deslig,7,1937.49
2023,1,8625,adm,67,1992.27
2023,1,8625,deslig,57,2059.75
2023,1,9101,adm,174,4553.67
2023,1,9101,deslig,165,4471.67
2023,1,9102,adm,47,3538.49
2023,1,9102,deslig,37,4319.89
2023,1,9109,adm,10,3602.32
2023,1,9109,deslig,5,2613.09
2023,1,9111,adm,172,2093.99
2023,1,9111,deslig,123,2411.83
2023,1,9112,adm,482,1982.19
2023,1,9112,deslig,515,2050.74
2023,1,9113,adm,1825,6218.01
2023,1,9113,deslig,1741,8807.77
2023,1,9131,adm,259,2698.04
2023,1,9131,deslig,197,2783.07
2023,1,9141,adm,81,6389.94
2023,1,9141,deslig,64,4409.3
2023,1,9142,adm,2,2347.64
2023,1,9142,deslig,3,2563.99
2023,1,9143,adm,31,1802.23
2023,1,9143,deslig,28,2378.97
2023,1,9144,adm,2485,2352.52
2023,1,9144,deslig,2261,3155.86
2023,1,9151,adm,27,3107.54
2023,1,9151,deslig,20,3519.29
2023,1,9152,adm,2,1902.24
2023,1,9153,adm,47,3655.33
2023,1,9153,deslig,44,2719.26
2023,1,9191,adm,181,1972.56
2023,1,9191,deslig,174,8914.18
2023,1,9192,adm,107,2150.85
2023,1,9192,deslig,133,2481.45
2023,1,9193,adm,60,1773.74
2023,1,9193,deslig,62,1908.94
2023,1,9501,adm,145,3933.1
2023,1,9501,deslig,100,16231.71
2023,1,9502,adm,12,2318.06
2023,1,9502,deslig,8,2990.76
2023,1,9503,adm,36,5460.4
2023,1,9503,deslig,46,6288.46
2023,1,9511,adm,1125,2988.18
2023,1,9511,deslig,1194,3720.99
2023,1,9513,adm,916,1768.45
2023,1,9513,deslig,824,1810.04
2023,1,9531,adm,215,2400.59
2023,1,9531,deslig,222,8737.74
2023,1,9541,adm,336,6263.51
2023,1,9541,deslig,222,8299.96
2023,1,9542,adm,13,2051.01
2023,1,9542,deslig,23,2022.75
2023,1,9543,adm,17,1911.22
2023,1,9543,deslig,7,2792.57
2023,1,9911,adm,94,1685.93
2023,1,9911,deslig,96,1658.19
2023,1,9912,adm,11,1695.44
2023,1,9912,deslig,12,1725.44
2023,1,9913,adm,355,2202.12
2023,1,9913,deslig,567,3451.39
2023,1,9921,adm,353,1934.91
2023,1,9921,deslig,362,8207.95
2023,1,9922,adm,1966,1648.7
2023,1,9922,deslig,1624,1778.17
2023,1,9999,adm,137,1881.33
2023,1,9999,deslig,54,2445.36
2023,2,1010,adm,8,5505.24
2023,2,1010,deslig,18,2462.91
2023,2,1011,adm,2,3300.0
2023,2,1011,deslig,3,1295.56
2023,2,1021,adm,4,3300.0
2023,2,1021,deslig,1,1302.0
2023,2,1031,adm,2,1964.74
2023,2,1111,adm,10,1766.75
2023,2,1111,deslig,5,2185.53
2023,2,1112,adm,11,19690.71
2023,2,1112,deslig,12,3795.31
2023,2,1114,adm,42,5834.47
2023,2,1114,deslig,53,11138.92
2023,2,1115,adm,91,4463.37
2023,2,1115,deslig,52,6008.86
2023,2,1130,adm,6,3073.22
2023,2,1130,deslig,1,2482.41
2023,2,1142,adm,4,1235.25
2023,2,1142,deslig,5,3244.65
2023,2,1143,adm,3,3040.67
2023,2,1144,adm,3,10087.55
2023,2,1210,adm,84,32700.82
2023,2,1210,deslig,117,27207.51
2023,2,1221,adm,4,810774.9
2023,2,1221,deslig,2,4761.1
2023,2,1222,adm,5,42879.4
2023,2,1222,deslig,8,35824.45
2023,2,1223,adm,5,13611.52
2023,2,1223,deslig,6,17833.4
2023,2,1224,adm,6,12601.82
2023,2,1224,deslig,13,19001.22
2023,2,1225,adm,11,6061.8
2023,2,1225,deslig,3,31588.79
2023,2,1226,adm,6,35076.31
2023,2,1226,deslig,16,29382.8
2023,2,1227,adm,18,28689.9
2023,2,1227,deslig,13,41697.61
2023,2,1231,adm,150,25580.44
2023,2,1231,deslig,181,25298.69
2023,2,1232,adm,13,36351.1
2023,2,1232,deslig,11,21480.45
2023,2,1233,adm,106,36073.03
2023,2,1233,deslig,137,32939.52
2023,2,1234,adm,5,34621.54
2023,2,1234,deslig,7,35408.66
2023,2,1236,adm,53,19326.06
2023,2,1236,deslig,26,35791.53
2023,2,1237,adm,13,32931.07
2023,2,1237,deslig,9,38890.29
2023,2,1238,deslig,2,41074.36
2023,2,1311,adm,101,7095.02
2023,2,1311,deslig,90,6707.28
2023,2,1312,adm,76,11906.66
2023,2,1312,deslig,78,16064.8
2023,2,1313,adm,190,4837.91
2023,2,1313,deslig,102,6086.86
2023,2,1411,adm,29,5595.63
2023,2,1411,deslig,37,6338.85
2023,2,1412,adm,395,6896.47
2023,2,1412,deslig,447,8086.63
2023,2,1413,adm,112,6838.86
2023,2,1413,deslig,129,8299.76
2023,2,1414,adm,1608,2491.28
2023,2,1414,deslig,1930,2964.49
2023,2,1415,adm,558,2869.1
2023,2,1415,deslig,599,3174.46
2023,2,1416,adm,235,6437.89
2023,2,1416,deslig,322,8043.5
2023,2,1417,adm,103,12519.35
2023,2,1417,deslig,162,13873.54
2023,2,1418,adm,4,8526.03
2023,2,1418,deslig,2,3534.0
2023,2,1421,adm,1748,7607.13
2023,2,1421,deslig,1928,9917.34
2023,2,1422,adm,310,15857.33
2023,2,1422,deslig,346,10331.11
2023,2,1423,adm,5341,6577.43
2023,2,1423,deslig,5503,7422.56
2023,2,1424,adm,162,10692.48
2023,2,1424,deslig,152,10501.7
2023,2,1425,adm,527,13678.55
2023,2,1425,deslig,724,15165.54
2023,2,1426,adm,140,14623.73
2023,2,1426,deslig,162,15918.92
2023,2,1427,adm,192,8551.8
2023,2,1427,deslig,197,10453.28
2023,2,2010,adm,1,1388.49
2023,2,2011,adm,3,5814.5
2023,2,2011,deslig,10,4297.24
2023,2,2012,adm,12,4688.47
2023,2,2012,deslig,6,4137.97
2023,2,2021,adm,46,4854.64
2023,2,2021,deslig,33,6592.16
2023,2,2030,adm,11,9060.69
2023,2,2030,deslig,14,6772.74
2023,2,2031,adm,64,8094.92
2023,2,2031,deslig,54,9307.12
2023,2,2032,adm,51,10507.22
2023,2,2032,deslig,62,10749.08
2023,2,2033,adm,43,8836.95
2023,2,2033,deslig,47,9439.76
2023,2,2034,adm,16,5665.52
2023,2,2034,deslig,16,8856.59
2023,2,2035,adm,48,8739.2
2023,2,2035,deslig,14,10522.26
2023,2,2041,adm,1,2500.0
2023,2,2111,adm,48,7958.12
2023,2,2111,deslig,38,8254.03
2023,2,2112,adm,42,7385.39
2023,2,2112,deslig,33,9884.72
2023,2,2122,adm,258,14667.22
2023,2,2122,deslig,300,13558.42
2023,2,2123,adm,346,7991.28
2023,2,2123,deslig,384,8627.53
2023,2,2124,adm,4225,6703.84
2023,2,2124,deslig,4944,7241.3
2023,2,2131,adm,2,11425.97
2023,2,2131,deslig,3,8003.32
2023,2,2132,adm,34,5082.97
2023,2,2132,deslig,42,5490.57
2023,2,2133,deslig,2,5892.8
2023,2,2134,adm,8,8610.62
2023,2,2134,deslig,5,8501.53
2023,2,2140,adm,20,7418.8
2023,2,2140,deslig,18,6663.4
2023,2,2141,adm,79,6980.91
2023,2,2141,deslig,87,14076.61
2023,2,2142,adm,358,8026.26
2023,2,2142,deslig,330,9523.72
2023,2,2143,adm,196,9974.97
2023,2,2143,deslig,143,10447.77
2023,2,2144,adm,160,15413.51
2023,2,2144,deslig,120,11001.14
2023,2,2145,adm,32,8599.77
2023,2,2145,deslig,28,10488.53
2023,2,2146,adm,14,7843.64
2023,2,2146,deslig,23,10715.89
2023,2,2147,adm,1,12093.53
2023,2,2147,deslig,4,13947.7
2023,2,2148,adm,5,8958.57
2023,2,2148,deslig,3,9083.47
2023,2,2149,adm,292,7976.98
2023,2,2149,deslig,217,10448.22
2023,2,2151,adm,28,1587.94
2023,2,2151,deslig,17,3464.38
2023,2,2152,adm,1,11506.33
2023,2,2152,deslig,1,11506.33
2023,2,2153,adm,62,6239.12
2023,2,2153,deslig,45,7873.54
2023,2,2211,adm,51,3896.42
2023,2,2211,deslig,36,5224.39
2023,2,2212,adm,214,3203.15
2023,2,2212,deslig,198,3275.71
2023,2,2221,adm,71,11317.24
2023,2,2221,deslig,70,13693.16
2023,2,2222,deslig,3,10412.83
2023,2,2232,adm,35,6593.6
2023,2,2232,deslig,41,13730.25
2023,2,2233,adm,54,4833.65
2023,2,2233,deslig,62,5627.21
2023,2,2234,adm,1083,4332.67
2023,2,2234,deslig,1118,4746.28
2023,2,2235,adm,1679,4662.24
2023,2,2235,deslig,1699,5355.92
2023,2,2236,adm,58,3935.35
2023,2,2236,deslig,67,4499.95
2023,2,2237,adm,344,5968.56
2023,2,2237,deslig,264,5473.82
2023,2,2238,adm,60,4665.4
2023,2,2238,deslig,63,4652.26
2023,2,2239,adm,21,3704.12
2023,2,2239,deslig,12,3949.25
2023,2,2241,adm,599,5835.49
2023,2,2241,deslig,377,3071.58
2023,2,2251,adm,160,18782.59
2023,2,2251,deslig,174,25722.68
2023,2,2252,adm,1,3568.31
2023,2,2252,deslig,8,13532.18
2023,2,2253,adm,5,18123.2
2023,2,2253,deslig,2,14500.0
2023,2,2261,adm,1,12287.35
2023,2,2263,deslig,3,4747.56
2023,2,2311,adm,2311,4730.36
2023,2,2311,deslig,767,3380.07
2023,2,2312,adm,891,10999.2
2023,2,2312,deslig,251,8059.94
2023,2,2313,adm,625,42137.89
2023,2,2313,deslig,105,4724.78
2023,2,2321,adm,362,6388.92
2023,2,2321,deslig,96,12419.11
2023,2,2331,adm,12,3560.18
2023,2,2331,deslig,5,1662.21
2023,2,2332,adm,244,43224.91
2023,2,2332,deslig,199,4406.43
2023,2,2341,adm,4,10471.75
2023,2,2341,deslig,5,9552.65
2023,2,2343,adm,19,13287.42
2023,2,2343,deslig,2,12552.1
2023,2,2344,adm,38,4033.11
2023,2,2344,deslig,40,5147.46
2023,2,2345,adm,529,8085.2
2023,2,2345,deslig,187,9873.04
2023,2,2346,adm,232,10229.0
2023,2,2346,deslig,74,2334.26
2023,2,2347,adm,15,7403.27
2023,2,2347,deslig,6,6021.39
2023,2,2348,adm,39,14347.98
2023,2,2348,deslig,13,17555.8
2023,2,2349,adm,6,624.17
2023,2,2349,deslig,6,1025.37
2023,2,2392,adm,279,47896.85
2023,2,2392,deslig,30,2425.32
2023,2,2394,adm,1241,3380.76
2023,2,2394,deslig,614,3658.15
2023,2,2410,adm,581,6120.79
2023,2,2410,deslig,630,7349.78
2023,2,2412,adm,5,7820.45
2023,2,2413,adm,26,1500.4
2023,2,2413,deslig,1,4447.0
2023,2,2429,adm,1,3444.03
2023,2,2429,deslig,2,5147.73
2023,2,2511,adm,8,6549.07
2023,2,2511,deslig,5,5994.45
2023,2,2512,adm,435,5230.08
2023,2,2512,deslig,450,6250.69
2023,2,2513,adm,5,5655.05
2023,2,2515,adm,287,3781.15
2023,2,2515,deslig,173,4214.38
2023,2,2516,adm,78,3391.81
2023,2,2516,deslig,70,3907.39
2023,2,2521,adm,1913,5667.31
2023,2,2521,deslig,1964,6322.01
2023,2,2522,adm,1185,5449.68
2023,2,2522,deslig,1232,6414.37
2023,2,2523,adm,533,4150.19
2023,2,2523,deslig,516,4516.85
2023,2,2524,adm,1482,4445.17
2023,2,2524,deslig,1378,4627.0
2023,2,2525,adm,1105,5075.88
2023,2,2525,deslig,1017,5859.32
2023,2,2526,adm,16,12633.35
2023,2,2526,deslig,33,9859.57
2023,2,2527,adm,412,4694.26
2023,2,2527,deslig,311,4251.29
2023,2,2531,adm,670,4758.72
2023,2,2531,deslig,630,5077.73
2023,2,2532,adm,1419,3559.8
2023,2,2532,deslig,1533,4110.07
2023,2,2533,adm,22,7340.28
2023,2,2533,deslig,51,6301.01
2023,2,2534,adm,236,2944.99
2023,2,2534,deslig,99,3030.28
2023,2,2541,adm,4,2033.63
2023,2,2543,adm,47,1456.13
2023,2,2543,deslig,45,1549.9
2023,2,2544,adm,23,4547.46
2023,2,2544,deslig,19,3947.48
2023,2,2545,adm,4,1453.02
2023,2,2545,deslig,8,2151.9
2023,2,2611,adm,145,4500.32
2023,2,2611,deslig,163,5260.92
2023,2,2612,adm,230,4509.02
2023,2,2612,deslig,213,5285.44
2023,2,2613,adm,20,3763.04
2023,2,2613,deslig,21,2563.12
2023,2,2614,adm,41,3611.81
2023,2,2614,deslig,20,4667.55
2023,2,2615,adm,23,4044.67
2023,2,2615,deslig,18,5557.44
2023,2,2616,adm,25,4369.33
2023,2,2616,deslig,20,6967.58
2023,2,2617,adm,14,2830.99
2023,2,2617,deslig,23,8213.3
2023,2,2618,adm,44,2063.52
2023,2,2618,deslig,36,2427.42
2023,2,2619,adm,2,1446.71
2023,2,2619,deslig,2,1446.71
2023,2,2621,adm,41,4307.49
2023,2,2621,deslig,52,5032.28
2023,2,2622,adm,6,10656.16
2023,2,2622,deslig,5,19050.99
2023,2,2623,adm,26,4672.32
2023,2,2623,deslig,28,5398.0
2023,2,2624,adm,539,3916.39
2023,2,2624,deslig,660,4877.43
2023,2,2625,adm,2,1446.71
2023,2,2625,deslig,4,2357.18
2023,2,2626,adm,1,1557.0
2023,2,2626,deslig,2,2541.5
2023,2,2627,adm,16,2679.51
2023,2,2627,deslig,9,3285.29
2023,2,2628,adm,11,2297.64
2023,2,2628,deslig,13,4778.49
2023,2,2629,adm,2,2138.5
2023,2,2629,deslig,8,5060.32
2023,2,2631,adm,32,2381.88
2023,2,2631,deslig,7,2918.18
2023,2,2711,adm,247,2572.99
2023,2,2711,deslig,249,2936.74
2023,2,3001,adm,83,3278.44
2023,2,3001,deslig,46,3563.03
2023,2,3003,adm,131,3024.13
2023,2,3003,deslig,120,2960.45
2023,2,3011,adm,209,3302.99
2023,2,3011,deslig,232,3156.52
2023,2,3012,adm,5,2686.23
2023,2,3012,deslig,5,3972.73
2023,2,3111,adm,206,3013.98
2023,2,3111,deslig,176,3837.75
2023,2,3112,adm,4,2350.0
2023,2,3112,deslig,4,3053.6
2023,2,3113,adm,5,5347.4
2023,2,3113,deslig,5,5623.04
2023,2,3114,adm,77,2359.18
2023,2,3114,deslig,54,2540.53
2023,2,3115,adm,78,3361.63
2023,2,3115,deslig,63,3713.82
2023,2,3116,adm,4,1922.25
2023,2,3116,deslig,6,3987.6
2023,2,3117,adm,66,2400.19
2023,2,3117,deslig,99,2522.31
2023,2,3121,adm,663,3278.86
2023,2,3121,deslig,516,3633.6
2023,2,3122,adm,135,2594.75
2023,2,3122,deslig,117,2961.13
2023,2,3123,adm,159,2578.57
2023,2,3123,deslig,207,2682.73
2023,2,3131,adm,577,3280.87
2023,2,3131,deslig,565,3448.83
2023,2,3132,adm,1135,2757.34
2023,2,3132,deslig,1147,2710.09
2023,2,3133,adm,395,2290.18
2023,2,3133,deslig,427,2356.87
2023,2,3134,adm,137,3209.5
2023,2,3134,deslig,124,3448.87
2023,2,3135,adm,50,1890.3
2023,2,3135,deslig,59,2023.3
2023,2,3141,adm,492,3536.23
2023,2,3141,deslig,415,2907.11
2023,2,3142,adm,31,4264.05
2023,2,3142,deslig,48,3624.01
2023,2,3143,adm,84,3430.0
2023,2,3143,deslig,44,4815.37
2023,2,3144,adm,272,2917.64
2023,2,3144,deslig,235,3246.61
2023,2,3146,adm,29,3778.03
2023,2,3146,deslig,30,5279.34
2023,2,3147,adm,5,2011.63
