ano,mes,cbo6,secao,mov,n,sal_medio
2023,4,212410,L,deslig,2,5611.11
2023,4,212410,M,adm,57,6323.14
2023,4,212410,M,deslig,40,4097.18
2023,4,212410,N,adm,59,4792.51
2023,4,212410,N,deslig,56,3903.68
2023,4,212410,P,adm,9,3464.06
2023,4,212410,P,deslig,9,4387.22
2023,4,212410,Q,adm,13,4072.98
2023,4,212410,Q,deslig,10,4591.48
2023,4,212410,R,adm,1,9000.0
2023,4,212410,S,adm,9,4733.33
2023,4,212410,S,deslig,8,3402.45
2023,4,212425,C,adm,1,18841.59
2023,4,212425,D,deslig,1,25567.92
2023,4,212425,G,adm,1,26000.0
2023,4,212425,G,deslig,6,20571.45
2023,4,212425,H,adm,1,6923.08
2023,4,212425,H,deslig,1,3138.32
2023,4,212425,J,adm,43,13681.95
2023,4,212425,J,deslig,40,15322.11
2023,4,212425,K,adm,7,10690.0
2023,4,212425,K,deslig,7,12537.28
2023,4,212425,M,adm,11,14177.27
2023,4,212425,M,deslig,9,14426.45
2023,4,212425,N,adm,1,23720.0
2023,4,212425,N,deslig,4,14641.17
2023,4,212425,P,adm,1,10000.0
2023,5,203105,C,adm,8,8828.65
2023,5,203105,C,deslig,5,8049.32
2023,5,203105,G,adm,2,14000.0
2023,5,203105,G,deslig,2,9661.04
2023,5,203105,H,adm,1,5600.0
2023,5,203105,H,deslig,2,6825.0
2023,5,203105,J,adm,5,15855.8
2023,5,203105,J,deslig,8,7260.42
2023,5,203105,K,deslig,3,12574.22
2023,5,203105,L,deslig,1,23695.97
2023,5,203105,M,adm,11,10464.91
2023,5,203105,M,deslig,14,10635.23
2023,5,203105,N,adm,2,5000.0
2023,5,203105,P,adm,1,3500.0
2023,5,203105,Q,deslig,2,4019.18
2023,5,211205,C,adm,1,3000.0
2023,5,211205,C,deslig,1,1800.0
2023,5,211205,F,adm,1,2800.0
2023,5,211205,F,deslig,1,2484.01
2023,5,211205,G,adm,3,7430.0
2023,5,211205,H,adm,1,1980.0
2023,5,211205,J,adm,5,8246.6
2023,5,211205,J,deslig,17,8793.91
2023,5,211205,K,adm,6,10983.36
2023,5,211205,K,deslig,14,15068.71
2023,5,211205,M,adm,4,10213.0
2023,5,211205,M,deslig,5,7288.4
2023,5,211205,N,adm,2,5000.0
2023,5,211205,N,deslig,1,7427.82
2023,5,211205,P,deslig,1,7509.48
2023,5,211205,Q,adm,2,8089.63
2023,5,211205,Q,deslig,2,9238.23
2023,5,211205,R,adm,1,1400.0
2023,5,211205,R,deslig,1,9198.0
2023,5,211205,S,adm,1,6328.0
2023,5,211210,C,deslig,1,4000.0
2023,5,211210,G,deslig,1,6877.0
2023,5,211210,H,deslig,1,5431.0
2023,5,211210,K,adm,1,4782.6
2023,5,211210,K,deslig,1,6350.5
2023,5,211210,L,adm,1,5300.0
2023,5,211210,M,adm,1,5500.0
2023,5,211210,N,adm,1,7893.0
2023,5,211210,P,deslig,1,4218.8
2023,5,211215,J,adm,1,30000.0
2023,5,211215,K,adm,2,7071.0
2023,5,211220,C,adm,1,14000.0
2023,5,211220,J,adm,2,8125.0
2023,5,211220,M,adm,1,10720.0
2023,5,211220,Q,adm,1,16038.0
2023,5,212205,C,adm,4,11082.67
2023,5,212205,C,deslig,3,10385.24
2023,5,212205,F,deslig,1,7437.06
2023,5,212205,G,adm,9,14728.69
2023,5,212205,G,deslig,13,12789.47
2023,5,212205,J,adm,51,16508.04
2023,5,212205,J,deslig,63,12860.74
2023,5,212205,K,adm,10,14533.42
2023,5,212205,K,deslig,7,14877.76
2023,5,212205,L,deslig,1,11167.24
2023,5,212205,M,adm,38,13057.22
2023,5,212205,M,deslig,40,12810.0
2023,5,212205,N,adm,9,16222.22
2023,5,212205,N,deslig,11,17376.12
2023,5,212205,P,deslig,1,6500.0
2023,5,212210,H,adm,1,19000.0
2023,5,212210,J,deslig,2,7145.84
2023,5,212210,M,adm,6,12648.33
2023,5,212210,M,deslig,1,23931.0
2023,5,212210,N,deslig,3,13652.59
2023,5,212215,C,adm,1,6000.0
2023,5,212215,D,adm,1,3615.0
2023,5,212215,F,adm,1,15000.0
2023,5,212215,G,adm,4,12195.64
2023,5,212215,G,deslig,6,11385.23
2023,5,212215,J,adm,83,15305.51
2023,5,212215,J,deslig,76,12825.4
2023,5,212215,K,adm,12,14429.85
2023,5,212215,K,deslig,13,15717.54
2023,5,212215,M,adm,7,13462.84
2023,5,212215,M,deslig,13,13291.93
2023,5,212215,N,adm,19,24636.5
2023,5,212215,N,deslig,34,31778.23
2023,5,212215,P,adm,1,18000.0
2023,5,212215,P,deslig,2,10645.2
2023,5,212215,Q,adm,1,13500.0
2023,5,212215,Q,deslig,1,6048.0
2023,5,212215,R,adm,1,6094.34
2023,5,212215,R,deslig,1,7239.96
2023,5,212305,C,deslig,3,20168.87
2023,5,212305,D,adm,1,6354.0
2023,5,212305,F,deslig,3,8134.05
2023,5,212305,G,adm,1,15000.0
2023,5,212305,G,deslig,6,9210.82
2023,5,212305,H,adm,2,6150.0
2023,5,212305,J,adm,55,8180.13
2023,5,212305,J,deslig,56,8899.46
2023,5,212305,K,adm,10,10347.48
2023,5,212305,K,deslig,8,9762.52
2023,5,212305,L,adm,2,14250.0
2023,5,212305,M,adm,14,10107.64
2023,5,212305,M,deslig,17,11233.78
2023,5,212305,N,adm,17,7494.49
2023,5,212305,N,deslig,12,2869.28
2023,5,212305,P,adm,3,6595.0
2023,5,212305,P,deslig,1,10272.47
2023,5,212405,A,adm,1,3703.13
2023,5,212405,A,deslig,1,24326.05
2023,5,212405,B,adm,1,18500.0
2023,5,212405,C,adm,127,8198.5
2023,5,212405,C,deslig,90,8203.42
2023,5,212405,D,adm,2,5675.5
2023,5,212405,D,deslig,5,8168.73
2023,5,212405,F,adm,25,4791.53
2023,5,212405,F,deslig,14,5027.15
2023,5,212405,G,adm,128,7159.67
2023,5,212405,G,deslig,138,7491.58
2023,5,212405,H,adm,19,7286.68
2023,5,212405,H,deslig,22,6393.77
2023,5,212405,I,adm,11,5159.55
2023,5,212405,I,deslig,1,11000.0
2023,5,212405,J,adm,1604,8211.73
2023,5,212405,J,deslig,1515,7731.8
2023,5,212405,K,adm,273,9730.74
2023,5,212405,K,deslig,328,10061.49
2023,5,212405,L,adm,14,12341.0
2023,5,212405,L,deslig,10,8383.83
2023,5,212405,M,adm,285,8485.81
2023,5,212405,M,deslig,254,8539.6
2023,5,212405,N,adm,291,6009.89
2023,5,212405,N,deslig,189,7384.78
2023,5,212405,O,adm,3,6244.29
2023,5,212405,O,deslig,3,11494.49
2023,5,212405,P,adm,21,6750.33
2023,5,212405,P,deslig,15,6750.34
2023,5,212405,Q,adm,38,7657.83
2023,5,212405,Q,deslig,44,8930.39
2023,5,212405,R,deslig,3,4646.76
2023,5,212405,S,adm,11,6596.71
2023,5,212405,S,deslig,15,6183.05
2023,5,212410,A,adm,1,10000.0
2023,5,212410,A,deslig,1,8163.0
2023,5,212410,C,adm,19,5068.35
2023,5,212410,C,deslig,19,4555.71
2023,5,212410,F,adm,3,3863.72
2023,5,212410,F,deslig,7,3333.77
2023,5,212410,G,adm,59,4857.09
2023,5,212410,G,deslig,46,5496.76
2023,5,212410,H,adm,7,5437.33
2023,5,212410,H,deslig,5,4048.38
2023,5,212410,I,adm,3,3314.33
2023,5,212410,I,deslig,1,6464.9
2023,5,212410,J,adm,249,5434.08
2023,5,212410,J,deslig,226,6175.55
2023,5,212410,K,adm,25,8398.79
2023,5,212410,K,deslig,25,7868.03
2023,5,212410,L,adm,1,3735.04
2023,5,212410,L,deslig,3,6753.07
2023,5,212410,M,adm,60,4815.88
2023,5,212410,M,deslig,51,4605.2
2023,5,212410,N,adm,75,4212.84
2023,5,212410,N,deslig,54,4669.83
2023,5,212410,O,adm,1,4185.45
2023,5,212410,P,adm,14,5015.64
2023,5,212410,P,deslig,11,4681.8
2023,5,212410,Q,adm,6,5229.93
2023,5,212410,Q,deslig,14,4368.66
2023,5,212410,R,adm,2,3105.05
2023,5,212410,S,adm,6,3800.0
2023,5,212410,S,deslig,19,4663.27
2023,5,212425,C,adm,2,17750.0
2023,5,212425,G,adm,6,10833.33
2023,5,212425,G,deslig,1,19318.9
2023,5,212425,H,adm,3,8608.87
2023,5,212425,J,adm,36,14314.5
2023,5,212425,J,deslig,42,15955.61
2023,5,212425,K,adm,6,15528.72
2023,5,212425,K,deslig,6,12197.1
2023,5,212425,L,adm,1,16000.0
2023,5,212425,M,adm,9,18838.63
2023,5,212425,M,deslig,9,14265.09
2023,5,212425,N,adm,6,13029.86
2023,5,212425,N,deslig,3,12364.58
2023,5,212425,P,adm,1,20000.0
2023,5,212425,Q,adm,1,8000.0
2023,5,212425,S,deslig,1,2200.0
2023,6,203105,C,adm,6,12606.57
2023,6,203105,C,deslig,4,11350.75
2023,6,203105,F,deslig,1,2000.0
2023,6,203105,G,adm,3,19800.0
2023,6,203105,G,deslig,3,14093.68
2023,6,203105,H,deslig,1,18783.2
2023,6,203105,J,adm,8,6028.46
2023,6,203105,J,deslig,7,9952.2
2023,6,203105,K,adm,6,10891.57
2023,6,203105,K,deslig,5,13031.88
2023,6,203105,M,adm,8,11550.1
2023,6,203105,M,deslig,11,10629.34
2023,6,203105,N,adm,6,10100.0
2023,6,203105,N,deslig,2,6927.0
2023,6,203105,P,deslig,1,6000.0
2023,6,203105,Q,deslig,2,9763.32
2023,6,211205,C,adm,2,8889.5
2023,6,211205,G,adm,1,8000.0
2023,6,211205,G,deslig,2,7178.5
2023,6,211205,J,adm,9,10112.35
2023,6,211205,J,deslig,7,8600.46
2023,6,211205,K,adm,5,17687.22
2023,6,211205,K,deslig,8,8765.41
2023,6,211205,L,adm,1,7500.0
2023,6,211205,M,adm,6,9866.67
2023,6,211205,M,deslig,5,10037.77
2023,6,211205,N,adm,1,2700.0
2023,6,211205,P,deslig,1,2669.44
2023,6,211205,Q,adm,5,8061.44
2023,6,211205,Q,deslig,4,9206.27
2023,6,211210,C,adm,1,4561.63
2023,6,211210,H,deslig,1,12934.4
2023,6,211210,J,adm,2,13100.0
2023,6,211210,K,adm,1,3825.1
2023,6,211210,N,adm,1,12000.0
2023,6,211210,P,deslig,1,5800.85
2023,6,211215,J,deslig,1,14230.0
2023,6,211220,C,adm,1,10009.24
2023,6,211220,H,adm,1,3600.0
2023,6,211220,J,deslig,1,4250.0
2023,6,211220,M,deslig,1,8200.0
2023,6,211220,Q,adm,1,9500.0
2023,6,211220,S,adm,1,10732.41
2023,6,212205,C,adm,5,12247.23
2023,6,212205,C,deslig,2,11901.6
2023,6,212205,G,adm,7,14749.14
2023,6,212205,G,deslig,6,12520.31
2023,6,212205,J,adm,63,13767.0
2023,6,212205,J,deslig,92,15662.39
2023,6,212205,K,adm,7,10670.38
2023,6,212205,K,deslig,16,15355.06
2023,6,212205,L,adm,1,8000.0
2023,6,212205,M,adm,45,15148.32
2023,6,212205,M,deslig,30,13014.95
2023,6,212205,N,adm,15,16213.45
2023,6,212205,N,deslig,10,15533.64
2023,6,212205,P,deslig,1,6500.0
2023,6,212205,S,deslig,1,6500.0
2023,6,212210,C,adm,1,10000.0
2023,6,212210,C,deslig,1,10424.53
2023,6,212210,G,adm,2,11250.0
2023,6,212210,G,deslig,1,28914.04
2023,6,212210,J,adm,1,5186.0
2023,6,212210,J,deslig,4,11094.24
2023,6,212210,M,adm,4,15290.0
2023,6,212210,M,deslig,1,22083.8
2023,6,212210,N,adm,3,9683.33
2023,6,212210,Q,deslig,1,11512.6
2023,6,212215,C,deslig,3,7768.28
2023,6,212215,D,adm,2,12676.0
2023,6,212215,G,adm,1,6000.0
2023,6,212215,G,deslig,1,12792.4
2023,6,212215,J,adm,67,16552.55
2023,6,212215,J,deslig,74,11619.91
2023,6,212215,K,adm,22,13685.17
2023,6,212215,K,deslig,51,16815.73
2023,6,212215,L,deslig,1,15695.97
2023,6,212215,M,adm,12,19804.27
2023,6,212215,M,deslig,9,24034.27
2023,6,212215,N,adm,27,23104.05
2023,6,212215,N,deslig,14,24856.8
2023,6,212215,S,adm,2,6500.0
2023,6,212305,C,adm,2,9000.0
2023,6,212305,C,deslig,2,3256.64
2023,6,212305,F,adm,1,8376.0
2023,6,212305,G,adm,4,4491.43
2023,6,212305,G,deslig,4,10179.35
2023,6,212305,H,adm,5,5081.76
2023,6,212305,J,adm,56,9871.88
2023,6,212305,J,deslig,46,8234.47
2023,6,212305,K,adm,18,9251.03
2023,6,212305,K,deslig,12,7800.68
2023,6,212305,L,adm,1,10740.0
2023,6,212305,M,adm,24,9682.4
2023,6,212305,M,deslig,20,12369.33
2023,6,212305,N,adm,18,4003.26
2023,6,212305,N,deslig,19,6234.07
2023,6,212305,Q,adm,4,8568.17
2023,6,212305,Q,deslig,1,13926.0
2023,6,212405,A,adm,2,10581.55
2023,6,212405,A,deslig,1,6062.0
2023,6,212405,C,adm,124,7629.0
2023,6,212405,C,deslig,97,8720.61
2023,6,212405,D,adm,4,5907.77
2023,6,212405,D,deslig,1,6737.13
2023,6,212405,E,deslig,2,10870.2
2023,6,212405,F,adm,18,3475.07
2023,6,212405,F,deslig,22,3877.25
2023,6,212405,G,adm,158,6269.42
2023,6,212405,G,deslig,143,6615.68
2023,6,212405,H,adm,26,7011.88
2023,6,212405,H,deslig,21,7949.0
2023,6,212405,I,adm,3,7000.0
2023,6,212405,I,deslig,2,2490.0
2023,6,212405,J,adm,1444,8325.62
2023,6,212405,J,deslig,1683,7475.39
2023,6,212405,K,adm,323,9356.48
2023,6,212405,K,deslig,265,10425.74
2023,6,212405,L,adm,9,9882.11
2023,6,212405,L,deslig,6,8512.77
2023,6,212405,M,adm,287,7578.34
2023,6,212405,M,deslig,275,9152.83
2023,6,212405,N,adm,264,7445.8
2023,6,212405,N,deslig,193,7537.09
2023,6,212405,O,adm,1,2919.34
2023,6,212405,P,adm,32,6703.57
2023,6,212405,P,deslig,30,6579.72
2023,6,212405,Q,adm,38,6859.49
2023,6,212405,Q,deslig,49,8276.92
2023,6,212405,S,adm,22,5936.98
2023,6,212405,S,deslig,52,4737.81
2023,6,212410,A,adm,2,4239.76
2023,6,212410,A,deslig,2,4540.16
2023,6,212410,B,adm,1,6000.0
2023,6,212410,B,deslig,1,6572.41
2023,6,212410,C,adm,22,4401.7
2023,6,212410,C,deslig,18,5006.24
2023,6,212410,D,adm,2,11150.0
2023,6,212410,F,adm,6,4361.19
2023,6,212410,F,deslig,8,5435.73
2023,6,212410,G,adm,58,5571.78
2023,6,212410,G,deslig,58,4579.7
2023,6,212410,H,adm,11,4236.33
2023,6,212410,H,deslig,6,3741.84
2023,6,212410,I,adm,1,8008.0
2023,6,212410,I,deslig,2,8250.0
2023,6,212410,J,adm,209,5274.74
2023,6,212410,J,deslig,225,6258.29
2023,6,212410,K,adm,39,8910.69
2023,6,212410,K,deslig,21,8806.65
2023,6,212410,L,deslig,2,3549.89
2023,6,212410,M,adm,54,5348.65
2023,6,212410,M,deslig,42,4126.65
2023,6,212410,N,adm,67,4784.65
2023,6,212410,N,deslig,66,4604.02
2023,6,212410,P,adm,14,4214.66
2023,6,212410,P,deslig,10,4418.93
2023,6,212410,Q,adm,9,4983.19
2023,6,212410,Q,deslig,7,5518.39
2023,6,212410,R,adm,1,5472.0
2023,6,212410,S,adm,17,5867.16
2023,6,212410,S,deslig,19,5652.15
2023,6,212425,C,adm,7,15061.15
2023,6,212425,G,adm,6,8445.52
2023,6,212425,H,deslig,2,18750.0
2023,6,212425,J,adm,30,16145.77
2023,6,212425,J,deslig,27,14090.32
2023,6,212425,K,adm,5,13704.27
2023,6,212425,M,adm,12,15700.0
2023,6,212425,M,deslig,4,14495.1
2023,6,212425,N,adm,3,17986.11
2023,6,212425,N,deslig,4,16148.95
2023,7,203105,C,adm,5,9858.29
2023,7,203105,C,deslig,2,8821.66
2023,7,203105,G,deslig,3,12094.33
2023,7,203105,H,deslig,1,4383.2
2023,7,203105,J,adm,11,16570.02
2023,7,203105,J,deslig,10,6868.33
2023,7,203105,K,adm,2,10917.71
2023,7,203105,K,deslig,1,18020.3
2023,7,203105,M,adm,9,11005.68
2023,7,203105,M,deslig,11,7753.53
2023,7,203105,N,adm,3,14000.0
2023,7,203105,N,deslig,2,12007.45
2023,7,203105,P,deslig,1,6400.0
2023,7,203105,Q,deslig,1,5102.63
2023,7,211205,A,adm,1,3600.0
2023,7,211205,C,adm,1,8463.4
2023,7,211205,G,adm,1,2500.0
2023,7,211205,G,deslig,1,12807.39
2023,7,211205,J,adm,9,10737.96
2023,7,211205,J,deslig,6,8144.93
2023,7,211205,K,adm,7,10796.52
2023,7,211205,K,deslig,11,11287.6
2023,7,211205,M,adm,7,8185.71
2023,7,211205,M,deslig,3,5001.4
2023,7,211205,N,deslig,3,7217.27
2023,7,211205,Q,adm,4,8467.86
2023,7,211205,Q,deslig,4,11107.02
2023,7,211205,S,adm,1,8936.0
2023,7,211210,C,adm,1,6000.0
2023,7,211210,F,adm,1,3200.0
2023,7,211210,G,adm,1,4020.0
2023,7,211210,J,adm,1,14000.0
2023,7,211210,J,deslig,4,8704.08
2023,7,211210,K,adm,1,7000.0
2023,7,211210,K,deslig,1,4652.33
2023,7,211210,M,adm,1,8500.0
2023,7,211210,Q,adm,1,8257.89
2023,7,211210,Q,deslig,2,7097.86
2023,7,211220,D,adm,1,7800.0
2023,7,211220,G,adm,1,3000.0
2023,7,211220,J,adm,1,14500.0
2023,7,211220,J,deslig,2,13950.0
2023,7,211220,K,adm,3,14666.67
2023,7,211220,M,adm,1,10000.0
2023,7,211220,M,deslig,1,10720.0
2023,7,211220,N,adm,1,3742.0
2023,7,211220,N,deslig,2,9548.19
2023,7,211220,P,adm,2,8768.86
2023,7,211220,Q,adm,1,8690.37
2023,7,211220,Q,deslig,1,9517.0
2023,7,211220,R,adm,1,6000.0
2023,7,212205,C,adm,2,15550.5
2023,7,212205,C,deslig,4,10089.58
2023,7,212205,F,deslig,1,4170.25
2023,7,212205,G,adm,7,3591.82
2023,7,212205,G,deslig,4,7706.59
2023,7,212205,J,adm,65,15009.75
2023,7,212205,J,deslig,75,12661.05
2023,7,212205,K,adm,18,12113.9
2023,7,212205,K,deslig,16,10729.92
2023,7,212205,M,adm,29,11783.45
2023,7,212205,M,deslig,48,11366.79
2023,7,212205,N,adm,10,13760.0
2023,7,212205,N,deslig,8,13668.55
2023,7,212205,P,adm,1,9000.0
2023,7,212205,Q,adm,1,10806.0
2023,7,212205,S,adm,2,5731.78
2023,7,212210,C,deslig,2,9814.58
2023,7,212210,F,deslig,1,6387.6
2023,7,212210,G,adm,2,12100.0
2023,7,212210,G,deslig,1,32662.65
2023,7,212210,J,deslig,4,8545.63
2023,7,212210,M,adm,8,13778.85
2023,7,212210,M,deslig,3,19158.0
2023,7,212210,N,adm,2,6492.31
2023,7,212215,C,adm,2,17500.0
2023,7,212215,C,deslig,1,8800.0
2023,7,212215,G,adm,3,12548.27
2023,7,212215,G,deslig,5,11457.92
2023,7,212215,J,adm,74,15027.3
2023,7,212215,J,deslig,75,12715.31
2023,7,212215,K,adm,23,13873.29
2023,7,212215,K,deslig,23,15945.02
2023,7,212215,M,adm,14,19815.73
2023,7,212215,M,deslig,14,13284.34
2023,7,212215,N,adm,35,23238.95
2023,7,212215,N,deslig,14,39481.92
2023,7,212215,Q,deslig,1,14345.91
2023,7,212215,S,adm,1,38153.84
2023,7,212215,S,deslig,1,12068.1
2023,7,212305,C,adm,1,2200.0
2023,7,212305,C,deslig,3,14233.0
2023,7,212305,F,adm,1,15000.0
2023,7,212305,G,adm,3,6333.33
2023,7,212305,G,deslig,5,6901.94
2023,7,212305,H,adm,3,5826.4
2023,7,212305,H,deslig,1,7000.0
2023,7,212305,J,adm,51,8747.93
2023,7,212305,J,deslig,41,8814.28
2023,7,212305,K,adm,26,8547.08
2023,7,212305,K,deslig,9,11007.84
2023,7,212305,L,adm,4,14220.0
2023,7,212305,L,deslig,2,15531.13
2023,7,212305,M,adm,19,9004.34
2023,7,212305,M,deslig,22,10434.84
2023,7,212305,N,adm,22,5773.22
2023,7,212305,N,deslig,38,6397.34
2023,7,212305,P,adm,1,6000.0
2023,7,212305,P,deslig,1,2235.4
2023,7,212305,Q,adm,3,7595.92
2023,7,212305,Q,deslig,1,10082.0
2023,7,212305,S,adm,1,1350.0
2023,7,212305,S,deslig,1,7919.67
2023,7,212405,A,deslig,3,7311.97
2023,7,212405,B,adm,1,5500.0
2023,7,212405,C,adm,124,8296.5
2023,7,212405,C,deslig,138,8724.53
2023,7,212405,D,adm,6,9814.71
2023,7,212405,D,deslig,5,10203.09
2023,7,212405,E,deslig,4,13444.04
2023,7,212405,F,adm,13,5049.94
2023,7,212405,F,deslig,18,4178.82
2023,7,212405,G,adm,139,6938.76
2023,7,212405,G,deslig,133,6979.61
2023,7,212405,H,adm,25,5310.38
2023,7,212405,H,deslig,24,5462.82
2023,7,212405,I,adm,3,4702.67
2023,7,212405,I,deslig,2,2780.0
2023,7,212405,J,adm,1332,7668.08
2023,7,212405,J,deslig,1401,7804.88
2023,7,212405,K,adm,352,9297.43
2023,7,212405,K,deslig,271,10105.62
2023,7,212405,L,adm,11,7444.09
2023,7,212405,L,deslig,12,7704.21
2023,7,212405,M,adm,356,7520.9
2023,7,212405,M,deslig,243,8016.49
2023,7,212405,N,adm,241,7345.99
2023,7,212405,N,deslig,239,7008.82
2023,7,212405,O,deslig,13,7376.7
2023,7,212405,P,adm,26,6072.71
2023,7,212405,P,deslig,29,5710.82
2023,7,212405,Q,adm,41,7928.71
2023,7,212405,Q,deslig,44,8894.69
2023,7,212405,R,deslig,2,6567.77
2023,7,212405,S,adm,26,4381.87
2023,7,212405,S,deslig,19,5605.27
2023,7,212410,A,deslig,1,6500.0
2023,7,212410,C,adm,26,5543.01
2023,7,212410,C,deslig,28,5477.41
2023,7,212410,D,adm,2,7146.0
2023,7,212410,D,deslig,2,10745.56
2023,7,212410,E,adm,1,3500.0
2023,7,212410,F,adm,11,4482.97
2023,7,212410,F,deslig,8,3009.82
2023,7,212410,G,adm,54,5370.72
2023,7,212410,G,deslig,61,5590.53
2023,7,212410,H,adm,10,6407.58
2023,7,212410,H,deslig,7,4408.7
2023,7,212410,I,adm,2,7754.0
2023,7,212410,I,deslig,1,2300.0
2023,7,212410,J,adm,185,5054.98
2023,7,212410,J,deslig,190,5861.39
2023,7,212410,K,adm,34,8161.76
2023,7,212410,K,deslig,28,7961.2
2023,7,212410,L,adm,2,1900.0
2023,7,212410,L,deslig,1,2290.33
2023,7,212410,M,adm,47,6167.96
2023,7,212410,M,deslig,46,4556.25
2023,7,212410,N,adm,70,5498.89
2023,7,212410,N,deslig,61,3892.12
2023,7,212410,P,adm,19,4262.32
2023,7,212410,P,deslig,5,4119.71
2023,7,212410,Q,adm,6,6520.39
2023,7,212410,Q,deslig,5,4309.66
2023,7,212410,R,adm,1,2257.53
2023,7,212410,S,adm,16,5015.6
2023,7,212410,S,deslig,9,4869.34
2023,7,212425,C,adm,1,9546.4
2023,7,212425,C,deslig,3,15540.5
2023,7,212425,D,adm,1,6781.0
2023,7,212425,G,adm,3,9666.67
2023,7,212425,G,deslig,1,21945.0
2023,7,212425,H,adm,1,10000.0
2023,7,212425,J,adm,32,13236.94
2023,7,212425,J,deslig,27,13780.14
2023,7,212425,K,adm,5,11751.2
2023,7,212425,K,deslig,2,18233.0
2023,7,212425,M,adm,4,15675.0
2023,7,212425,M,deslig,6,14932.35
2023,7,212425,N,deslig,5,25167.14
2023,7,212425,P,deslig,1,10000.0
2023,7,212425,Q,adm,1,17000.0
2023,7,212425,S,adm,1,3000.0
2023,8,203105,C,adm,10,7416.31
2023,8,203105,C,deslig,3,6974.75
2023,8,203105,G,adm,2,14000.0
2023,8,203105,G,deslig,5,6638.33
2023,8,203105,H,deslig,1,5200.0
2023,8,203105,J,adm,10,8650.0
2023,8,203105,J,deslig,10,8334.33
2023,8,203105,K,adm,3,10439.0
2023,8,203105,K,deslig,5,11701.17
2023,8,203105,M,adm,15,8432.28
2023,8,203105,M,deslig,7,7453.81
2023,8,203105,N,adm,1,5000.0
2023,8,203105,N,deslig,2,9030.0
2023,8,203105,Q,adm,1,9700.0
2023,8,211205,C,adm,1,11000.0
2023,8,211205,C,deslig,1,7018.0
2023,8,211205,G,adm,1,11640.0
2023,8,211205,G,deslig,3,8952.08
2023,8,211205,H,adm,1,9800.0
2023,8,211205,J,adm,11,9215.83
2023,8,211205,J,deslig,8,10888.6
2023,8,211205,K,adm,9,8124.09
2023,8,211205,K,deslig,3,15597.71
2023,8,211205,M,adm,8,11231.04
2023,8,211205,M,deslig,11,9319.99
2023,8,211205,N,adm,1,1320.0
2023,8,211205,N,deslig,2,8750.0
2023,8,211205,P,deslig,1,7942.31
2023,8,211205,Q,adm,4,7791.65
2023,8,211205,Q,deslig,2,9056.9
2023,8,211210,G,adm,1,3000.0
2023,8,211210,J,deslig,2,10996.07
2023,8,211210,Q,adm,1,8257.89
2023,8,211220,C,adm,1,4501.2
2023,8,211220,G,adm,1,4500.0
2023,8,211220,J,adm,3,5750.0
2023,8,211220,J,deslig,3,7750.33
2023,8,211220,K,adm,2,7488.94
2023,8,211220,M,adm,1,3800.0
2023,8,211220,M,deslig,2,9718.05
2023,8,211220,N,adm,1,9700.0
2023,8,211220,N,deslig,1,9738.0
2023,8,211220,P,adm,1,11037.73
2023,8,211220,R,adm,1,13500.0
2023,8,212205,C,adm,6,11525.81
2023,8,212205,G,adm,12,10301.32
2023,8,212205,G,deslig,9,14328.8
2023,8,212205,J,adm,74,14185.07
2023,8,212205,J,deslig,96,15783.11
2023,8,212205,K,adm,12,13045.17
2023,8,212205,K,deslig,13,16234.63
2023,8,212205,M,adm,22,13054.38
2023,8,212205,M,deslig,28,10788.35
2023,8,212205,N,adm,10,10764.2
2023,8,212205,N,deslig,2,9300.0
2023,8,212205,P,adm,1,9000.0
2023,8,212210,C,deslig,1,12611.13
2023,8,212210,G,deslig,1,8610.0
2023,8,212210,J,adm,3,21639.25
2023,8,212210,J,deslig,1,12017.0
2023,8,212210,M,adm,12,18538.0
2023,8,212210,M,deslig,1,19000.0
2023,8,212210,N,adm,4,15375.0
2023,8,212210,S,adm,1,15600.0
2023,8,212215,C,adm,1,12000.0
2023,8,212215,C,deslig,1,3023.68
2023,8,212215,G,adm,5,8300.0
2023,8,212215,G,deslig,2,11439.99
2023,8,212215,H,adm,1,11000.0
2023,8,212215,H,deslig,1,14194.33
2023,8,212215,J,adm,111,13799.14
2023,8,212215,J,deslig,85,15663.74
2023,8,212215,K,adm,13,17758.74
2023,8,212215,K,deslig,46,14639.11
2023,8,212215,L,deslig,1,14142.09
2023,8,212215,M,adm,13,15809.8
2023,8,212215,M,deslig,14,13779.24
2023,8,212215,N,adm,40,24197.5
2023,8,212215,N,deslig,18,20296.63
2023,8,212215,Q,deslig,1,12096.0
2023,8,212305,C,adm,2,9615.0
2023,8,212305,C,deslig,3,7857.78
2023,8,212305,F,deslig,1,10209.91
2023,8,212305,G,adm,6,8588.17
2023,8,212305,G,deslig,9,11592.04
2023,8,212305,H,adm,1,7233.2
2023,8,212305,H,deslig,1,6004.0
2023,8,212305,J,adm,56,8422.09
2023,8,212305,J,deslig,39,9337.88
2023,8,212305,K,adm,14,9239.69
2023,8,212305,K,deslig,9,11739.18
2023,8,212305,L,adm,2,15783.0
2023,8,212305,L,deslig,2,15359.51
2023,8,212305,M,adm,14,8512.36
2023,8,212305,M,deslig,13,11297.02
2023,8,212305,N,adm,11,7702.75
2023,8,212305,N,deslig,14,8666.51
2023,8,212305,P,adm,4,4050.0
2023,8,212305,Q,adm,1,1550.0
2023,8,212305,S,adm,3,7840.94
2023,8,212405,A,adm,5,4862.75
2023,8,212405,A,deslig,2,5235.57
